api_id,calendar_api_id,cover_url,end_at,event_type,hide_rsvp,location_type,name,one_to_one,recurrence_id,show_guest_list,start_at,timezone,url,user_api_id,visibility,waitlist_enabled,virtual_info,geo_longitude,geo_latitude,geo_address_info,geo_address_visibility,coordinate
evt-KxsJPEpWj4QcX2Y,cal-vR9KDer3a9iEfUd,https://images.lumacdn.com/event-covers/bz/ce90d046-75fd-4e44-858f-d62e96757483.png,2025-04-03T01:30:00.000Z,independent,False,offline,Deep Tech Week Happy Hour @ Makelab | NY Hardware Meetup,True,,True,2025-04-02T22:30:00.000Z,America/New_York,hj4wfh8n,usr-lkBUxUHnkPO71wQ,public,False,{'has_access': False},-73.982957,40.694597,"{'city': 'Kings County', 'type': 'google', 'region': 'New York', 'address': 'Makelab | 3D Manufacturing Services', 'country': 'United States', 'latitude': '40.6945965', 'place_id': 'ChIJ7c6uHqhewokRnrnxaR2B9WY', 'longitude': '-73.9829572', 'city_state': 'Kings County, New York', 'description': '', 'full_address': 'Makelab | 3D Manufacturing Services, 325 Gold St, Brooklyn, NY 11201, USA', 'apple_maps_place_id': 'IA81787C61128CBDC', 'mode': 'shown'}",public,"{'latitude': 40.694597, 'longitude': -73.982957}"
evt-j7JlwYwQB0pJP4F,cal-1o9fV45TOfLySKM,https://images.lumacdn.com/event-covers/ed/79ddc183-db42-4632-962b-2e5767478cd4.png,2025-04-03T00:30:00.000Z,independent,False,offline,Full-time or freelance: Why is the grass always greener?,True,,True,2025-04-02T23:00:00.000Z,America/New_York,l8iz702a,usr-LvASHhwrum7Bp3P,public,True,{'has_access': False},-73.999766,40.717602,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'Index', 'country': 'United States', 'place_id': 'ChIJMW7aYENbwokRSDHV_Wx_ItI', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': 'Index, 120 Walker St 3rd Floor, New York, NY 10013, USA', 'mode': 'shown'}",public,"{'latitude': 40.717602, 'longitude': -73.999766}"
evt-oM62rgRwVeUM9nk,cal-JlOALijZDpFzzAn,https://images.lumacdn.com/event-covers/n2/4b2796bc-94dc-42e1-b505-9ca7509c08ae.png,2025-04-03T02:00:00.000Z,independent,False,offline,The Stable Salon - vol. 2,True,,True,2025-04-02T23:00:00.000Z,America/New_York,stablesalon2,usr-ofIZnXEX1hr7yOm,public,True,{'has_access': False},-73.99000,40.74750,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.746606, 'longitude': -73.988791}"
evt-miuJdbiJoNIm7mN,cal-HAs2Ol9cH3EkoRs,https://images.lumacdn.com/event-covers/fw/c1899f0f-ae7c-403a-98d2-0600ee37017a.png,2025-04-03T23:30:00.000Z,independent,False,offline,Scaling with AI & the Economic Impact,True,,False,2025-04-03T18:30:00.000Z,America/New_York,14jaz9yx,usr-qn0l0H3n5agtZO0,public,False,{'has_access': False},-74.00500,40.71250,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.712775, 'longitude': -74.005973}"
evt-wVhpVvvC3xZjdJS,cal-xIDT6vXOhDyC4FM,https://images.lumacdn.com/event-covers/21/7d601f37-93b5-443f-bb81-47591a6edc31.png,2025-04-03T23:00:00.000Z,independent,False,offline,Solana Incubator — Cohort 2 Demo Day,True,,False,2025-04-03T20:00:00.000Z,America/New_York,incdemoday,usr-VVTOTnBBxABr1dE,public,False,{'has_access': False},-73.99000,40.72250,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.723122, 'longitude': -73.989911}"
evt-LBwH4RzRsdgDD3p,cal-3n76GGYjpWhohHU,https://images.lumacdn.com/event-covers/ls/1aeb08fe-ab21-4702-b1ae-98ca92aec079.png,2025-04-03T23:30:00.000Z,independent,False,offline,Quantonation: Physics Tech,True,,True,2025-04-03T21:00:00.000Z,America/New_York,dtw-quantonation,usr-UK2DBDerOzqbe9x,public,True,{'has_access': False},-73.979441,40.699921,"{'city': 'Kings County', 'type': 'google', 'region': 'New York', 'address': '303 Brooklyn Navy Yard', 'country': 'United States', 'latitude': '40.69992120000001', 'place_id': 'ChIJHe91hstbwokRrmGM0TFUEgs', 'longitude': '-73.9794411', 'city_state': 'Kings County, New York', 'description': '9th floor', 'country_code': 'US', 'full_address': '303 Brooklyn Navy Yard, Brooklyn, NY 11201, USA', 'mode': 'shown'}",public,"{'latitude': 40.699921, 'longitude': -73.979441}"
evt-KxPmkpgwu0Iedip,cal-43vZSQTpeRQ1K9G,https://images.lumacdn.com/event-covers/0l/6255d424-0b94-400f-bb25-c3524b6a124e.png,2025-04-04T01:00:00.000Z,independent,False,offline,Break into Biotech Happy Hour,True,,True,2025-04-03T22:00:00.000Z,America/New_York,ajwged9r,usr-Mdzt8FEDYUUEcvr,public,False,{'has_access': False},-74.002831,40.656769,"{'city': 'Kings County', 'type': 'google', 'region': 'New York', 'address': 'Genspace', 'country': 'United States', 'place_id': 'ChIJM8rdqMFawokRafVzA0FvAjU', 'city_state': 'Kings County, New York', 'description': '', 'country_code': 'US', 'full_address': 'Genspace, 132 32nd St #108, Brooklyn, NY 11232, USA', 'apple_maps_place_id': 'ICA06B04B9E39C042', 'mode': 'shown'}",public,"{'latitude': 40.656769, 'longitude': -74.002831}"
evt-cOyGSP1pTNYXdEU,cal-cEJ4lbFF71x6AuI,https://images.lumacdn.com/event-covers/d7/ac853fe4-da5a-45fe-97c3-27b8988d176c.png,2025-04-04T00:00:00.000Z,independent,False,offline,ComfyUI Official NYC April Meet-Up,True,,True,2025-04-03T22:00:00.000Z,America/New_York,7p7kppqx,usr-BbwytDO4iFRBim0,public,False,{'has_access': False},-74.005973,40.712775,"{'type': 'manual', 'address': '6 W 9th St, New York, NY 10011, USA', 'mode': 'shown'}",public,"{'latitude': 40.712775, 'longitude': -74.005973}"
evt-dcEj0edkEZILlqf,cal-NBVlxzgBMslEKuu,https://images.lumacdn.com/event-covers/it/8e7c56a6-3274-493c-89c8-38d11c0b8add.png,2025-04-04T00:00:00.000Z,independent,False,offline,Undo. Undo. Redo.,True,,False,2025-04-03T22:00:00.000Z,America/New_York,UndoUndoRedo,usr-rmldwaEu5YCjzEj,public,False,{'has_access': False},-73.99250,40.74250,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.741489, 'longitude': -73.991278}"
evt-zz95EGzSvg8vwpI,cal-rnIHHyKgXeWAfcU,https://images.lumacdn.com/event-covers/8e/883938e4-08e1-4946-9565-833e7a54a0ba.jpg,2025-04-04T22:00:00.000Z,independent,False,offline,AI Agent Summit (AI Agent Week) - SOLD OUT (Waitlist Only),True,,False,2025-04-04T14:00:00.000Z,America/New_York,d164o2qs,usr-PUkjLKpB8bwA9Gu,public,False,{'has_access': False},-73.978181,40.755053,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'Convene 360 Madison', 'country': 'United States', 'latitude': '40.7550526', 'place_id': 'ChIJkZ_uLldZwokRZ3Jl4EZ_zAk', 'longitude': '-73.97818079999999', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': 'Convene 360 Madison, 360 Madison Ave, New York, NY 10017, USA', 'apple_maps_place_id': 'I5EC6241EC17B59FB', 'mode': 'shown'}",public,"{'latitude': 40.755053, 'longitude': -73.978181}"
evt-ydbt16EUMeUTlFF,cal-7spRcO5ekwId4KP,https://images.lumacdn.com/event-covers/9r/67c2a64d-6e83-4e93-8295-8d21e5121d7b.jpg,2025-04-04T16:30:00.000Z,independent,False,offline,Founder & Investor Matchmaking with Counterpart Ventures and HSBC,True,,False,2025-04-04T14:00:00.000Z,America/New_York,4sadvd8j,usr-jgBzCiMZeZgwYVM,public,False,{'has_access': False},-73.999642,40.755265,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'HSBC', 'country': 'United States', 'place_id': 'ChIJLafraQBZwokRoPlBrduYw2M', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': 'HSBC, 66 Hudson Blvd E, New York, NY 10001, USA', 'apple_maps_place_id': 'I1FA1E71CEFEBB21C', 'mode': 'shown'}",public,"{'latitude': 40.755265, 'longitude': -73.999642}"
evt-p1tnBw1EXi3fwke,cal-3n76GGYjpWhohHU,https://images.lumacdn.com/event-covers/vj/da77ee7e-41d6-4e7e-a33f-0017de1da0c1.png,2025-04-04T17:00:00.000Z,independent,False,offline,Frontier Physics,True,,True,2025-04-04T14:00:00.000Z,America/New_York,dtw-frontier-physics,usr-UK2DBDerOzqbe9x,public,True,{'has_access': False},-73.979441,40.699921,"{'city': 'Kings County', 'type': 'google', 'region': 'New York', 'address': '303 Brooklyn Navy Yard', 'country': 'United States', 'place_id': 'ChIJHe91hstbwokRrmGM0TFUEgs', 'city_state': 'Kings County, New York', 'description': '9th floor', 'country_code': 'US', 'full_address': '303 Brooklyn Navy Yard, Brooklyn, NY 11201, USA', 'apple_maps_place_id': None, 'mode': 'shown'}",public,"{'latitude': 40.699921, 'longitude': -73.979441}"
evt-0S7UhDHtKKoz9By,cal-EWMF9vkIgvpVxx8,https://images.lumacdn.com/event-covers/4y/8af20d0c-f5ff-4e00-b290-5757bcd4c4f5.png,2025-04-05T14:00:00.000Z,independent,False,offline,Hoka Monthly Run Club with Lime Social Club & Pitch N' Run,True,,True,2025-04-05T12:30:00.000Z,America/New_York,30yapguj,usr-EUAQr4GRuV1HBjt,public,False,{'has_access': False},-73.990267,40.741114,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'HOKA Store Flatiron, NY', 'country': 'United States', 'place_id': 'ChIJR4n892NZwokRIbJ7VUskdSM', 'city_state': 'New York, New York', 'description': '', 'full_address': 'HOKA Store Flatiron, NY, 172 5th Ave, New York, NY 10010, USA', 'mode': 'shown'}",public,"{'latitude': 40.741114, 'longitude': -73.990267}"
evt-7nJUbHDDdMEr0Tv,cal-oN99PO2ECGotbH3,https://images.lumacdn.com/event-covers/a3/3db6da0e-3cd9-4e30-ab8f-bbf3015c7f21.jpg,2025-04-05T21:00:00.000Z,independent,False,offline,Bonjour Girls Special : The Inner Circle 职场精英私享社交活动,True,,True,2025-04-05T17:00:00.000Z,America/New_York,frqpxjdk,usr-SFW6HKFcbN705BS,public,False,{'has_access': False},-73.97500,40.76000,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.759663, 'longitude': -73.974248}"
evt-bCbsnnLHcI72tSm,cal-TxFaacoX3utLK3Q,https://images.lumacdn.com/event-covers/5f/2718a09c-e788-4471-8bd0-23d684dd1c01.jpg,2025-04-06T07:30:00.000Z,independent,False,offline,"""Fun House"" - for vc's , creators + tech founders",True,,True,2025-04-06T02:30:00.000Z,America/New_York,94lo7r3z,usr-qj4weTUwhdsf0LL,public,False,{'has_access': False},-73.99250,40.72500,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.725747, 'longitude': -73.991797}"
evt-1tLBLdfvTHWZZZp,cal-EYZA520VGEASXG2,https://images.lumacdn.com/event-covers/2n/3fccd122-18e6-48c8-8623-d3547713411c,2025-04-06T18:30:00.000Z,independent,False,offline,Startup Friends - Coffee & Chill - Satori & SeedLegals,True,,True,2025-04-06T16:30:00.000Z,America/New_York,2inrohla,usr-zycEJ4kMHOEr7VC,public,True,{'has_access': False},-73.988360,40.745703,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'Ace Hotel New York', 'country': 'United States', 'latitude': None, 'place_id': 'ChIJT2h1HKZZwokR_Nwoxn8RfU0', 'longitude': None, 'city_state': 'New York, New York', 'description': 'The Ace Hotel lobby is fairly large. We will shoot out a message the day of letting you know where we post up.', 'full_address': 'Ace Hotel New York, 20 W 29th St, New York, NY 10001, USA', 'apple_maps_place_id': 'I9B9EBB73FA57B07', 'mode': 'shown'}",public,"{'latitude': 40.745703, 'longitude': -73.98836}"
evt-jTUiLVvACVWSB3h,cal-ZhHI0iwFmGxzZ0e,https://images.lumacdn.com/event-covers/lp/52c7dbd0-0d95-4b47-a300-44af6b782055.png,2025-04-07T23:15:00.000Z,independent,False,offline,Gen AI Built on Bedrock NYC,True,,True,2025-04-07T21:00:00.000Z,America/New_York,o2ujxjcb,usr-9RcIgZfsjwB5k20,public,False,{'has_access': False},-73.983336,40.751847,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'Amazon JFK27 - Hank', 'country': 'United States', 'place_id': 'ChIJAS5zEAtZwokRny-KpCuaxTE', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': 'Amazon JFK27 - Hank, 12 W 39th St, New York, NY 10018, USA', 'apple_maps_place_id': 'I822368B38B6384C5', 'mode': 'shown'}",public,"{'latitude': 40.751847, 'longitude': -73.983336}"
evt-y2fWfO3wWWgoflT,cal-1VimvHYSCVGhHuk,https://images.lumacdn.com/event-covers/9h/8dbe6dac-61e0-4388-bda6-db5d013aa370.png,2025-04-08T00:30:00.000Z,independent,False,offline,NYC B2B: Pre-Seed + Seed Founders & Investors Meetup,True,,True,2025-04-07T22:30:00.000Z,America/New_York,tt96221i,usr-xiL5SGLre86uzMa,public,False,{'has_access': False},-73.99000,40.74500,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.744272, 'longitude': -73.990762}"
evt-W6pTHRJcYTAIh0M,cal-ettEAZDy2tZADuG,https://images.lumacdn.com/event-covers/op/e26dde02-42d2-4aa5-b23b-bdea4b2e7a10.png,2025-04-09T00:30:00.000Z,independent,False,offline,Scaling Engineering Organizations,True,,True,2025-04-08T22:00:00.000Z,America/New_York,uqu8edsv,usr-4uCIM4iHcADrjzX,public,True,{'has_access': False},-74.012150,40.710360,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': '4 World Trade Center', 'country': 'United States', 'place_id': 'ChIJWbeh8BlawokRt9BGx7htQgU', 'city_state': 'New York, New York', 'description': 'floor 26th - DuoLingo. ID is required to enter the building.', 'country_code': 'US', 'full_address': '4 World Trade Center, 150 Greenwich St, New York, NY 10007, USA', 'apple_maps_place_id': 'I52B4B5668405BD47', 'mode': 'shown'}",public,"{'latitude': 40.71036, 'longitude': -74.01215}"
evt-YpkipUWHNnTZbAV,cal-wZRB9D5dtAO9FXa,https://images.lumacdn.com/event-covers/ll/73ca79a0-d03d-4af7-a0e6-7266f898d919.png,2025-04-09T00:30:00.000Z,independent,False,offline,DeSciNYC: The Internet Of Dongs Project,True,,False,2025-04-08T22:30:00.000Z,America/New_York,descinyc32,usr-vXffl8Sffv9ZTSf,public,False,{'has_access': False},-74.00250,40.72500,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.724591, 'longitude': -74.001917}"
evt-A9gMFs2CyoyK5Ii,cal-IoIk2GOFoSM5hRN,https://images.lumacdn.com/event-covers/pe/a60ff9fc-858a-437b-a872-3c2b04735102.png,2025-04-09T01:00:00.000Z,independent,False,offline,Connections & Capital NYC Meetup by Fortress & Next Layer Capital,True,,True,2025-04-08T23:00:00.000Z,America/New_York,idh8vynb,usr-RYMWHia8HfHGCeS,public,False,{'has_access': False},-74.000025,40.732218,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'Pubkey', 'country': 'United States', 'latitude': '40.7322184', 'place_id': 'ChIJRa-Q2PdZwokRwCdyxw9rOqg', 'longitude': '-74.0000245', 'city_state': 'New York, New York', 'description': '', 'full_address': 'Pubkey, 85 Washington Pl, New York, NY 10011, USA', 'apple_maps_place_id': 'I15F0DC58908EB19D', 'mode': 'shown'}",public,"{'latitude': 40.732218, 'longitude': -74.000025}"
evt-3p6QA3OfbhCCzXf,cal-vAZtj3a5zqdyAFz,https://images.lumacdn.com/event-covers/rp/6e9632c3-0e4b-41b4-bf46-5a7302702910.png,2025-04-10T00:30:00.000Z,independent,False,offline,ArtificialRuby.ai NYC Meetup,True,,False,2025-04-09T22:00:00.000Z,America/New_York,51iv0zzl,usr-MGFPsgq2HLsh13e,public,True,{'has_access': False},-74.007427,40.740216,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'Betaworks', 'country': 'United States', 'place_id': 'ChIJe4XhiAJZwokRdwIKYH214Bc', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': 'Betaworks, 29 Little W 12th St, New York, NY 10014, USA', 'apple_maps_place_id': 'IB332323F18B72FE9', 'mode': 'shown'}",public,"{'latitude': 40.740216, 'longitude': -74.007427}"
evt-Bm1n6aAS74OFqAo,cal-AogpDRMnMC2us7K,https://images.lumacdn.com/event-covers/6a/cfcaad1d-aafa-4a85-88f4-993dffd90f5a.png,2025-04-10T01:00:00.000Z,independent,False,offline,"Navigating the new design environment with Catt Small, Rachel Hsiung, and Jibran Kutik (Fundraiser)",True,,False,2025-04-09T22:00:00.000Z,America/New_York,fun-designer-thing-that-you-should-join-or-else,usr-hsiFZnTh6rSF7Qh,public,False,{'has_access': False},-73.988138,40.700566,"{'city': 'Kings County', 'type': 'google', 'region': 'New York', 'address': 'Etsy', 'country': 'United States', 'place_id': 'ChIJl_hltUpawokRPcLl_jmP6lo', 'city_state': 'Kings County, New York', 'description': '', 'country_code': 'US', 'full_address': 'Etsy, 117 Adams St, Brooklyn, NY 11201, USA', 'apple_maps_place_id': 'I7CA36906E379E104', 'mode': 'shown'}",public,"{'latitude': 40.700566, 'longitude': -73.988138}"
evt-68tAspfwjYHpzV0,cal-ovY5OAHEpB4RSAL,https://images.lumacdn.com/event-covers/9d/25a2baab-0dab-4305-8c2b-4618564d86ef.png,2025-04-10T01:00:00.000Z,independent,False,offline,NYC 🗽 GenAI Companies Building in NYC (Hosted by The AI Furnace),True,,True,2025-04-09T22:00:00.000Z,America/New_York,iv7ne654,usr-x2ibqxQgFH6yg1Z,public,False,{'has_access': False},-73.98500,40.75500,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.754931, 'longitude': -73.98402}"
evt-SjfDNGjbPdhtSkQ,cal-kcWhMbIs2X0Y2Xb,https://images.lumacdn.com/event-covers/v9/87682608-3bcf-43ed-8d56-8c77ce32defd.png,2025-04-11T00:00:00.000Z,independent,False,offline,"""Finding PMF in the Age of AI"" with Jeff Bussgang (Flybridge Capital Partners)",True,,True,2025-04-10T22:00:00.000Z,America/New_York,findPMF,usr-DWfcHYvEcII5W5R,public,True,{'has_access': False},-73.98750,40.74000,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.738784, 'longitude': -73.988356}"
evt-KT7MT4Maa9C0udc,cal-Ve0M7LoDOpdnF3z,https://images.lumacdn.com/event-covers/cn/65ebc1d6-91ff-4c91-b94f-0a868cbdc67c.jpg,2025-04-11T00:30:00.000Z,independent,False,offline,Fun (SPC Demo Night),True,,False,2025-04-10T22:00:00.000Z,America/New_York,qh5zbpg9,usr-VPOChxgUvsrEjSA,public,False,{'has_access': False},-73.991589,40.728329,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': '36 Cooper Sq floor 6', 'country': 'United States', 'place_id': 'EiszNiBDb29wZXIgU3F1YXJlIGZsb29yIDYsIE5ldyBZb3JrLCBOWSwgVVNBIiMaIQoWChQKEgkbC1Acm1nCiRG-iBFRuNyFERIHZmxvb3IgNg', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': '36 Cooper Sq floor 6, New York, NY 10003, USA', 'mode': 'shown'}",public,"{'latitude': 40.728329, 'longitude': -73.991589}"
evt-64YdJBe3Y3dbhGY,cal-wGlwnmMsVzQQ8tr,https://images.lumacdn.com/event-covers/oe/b430708c-a2c8-451f-a2d8-8fa0d92dbaeb.png,2025-04-12T03:00:00.000Z,independent,False,offline,Founders Night at Seven24 Collective,True,,True,2025-04-11T22:00:00.000Z,America/New_York,ql1jq0qb,usr-3NVrqXkeBW2nWJW,public,False,{'has_access': False},-74.005715,40.740040,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'Seven24 Collective - Meatpacking NYC', 'country': 'United States', 'place_id': 'ChIJT3DA6zNZwokRvRit4RuJcTc', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': 'Seven24 Collective - Meatpacking NYC, 362 W 13th St, New York, NY 10014, USA', 'apple_maps_place_id': 'I3EA3FA8517FC9757', 'mode': 'shown'}",public,"{'latitude': 40.74004, 'longitude': -74.005715}"
evt-GBuM8K44c3Wvaoi,cal-OYhbo1eRo2b1EEf,https://images.lumacdn.com/event-covers/1u/7b7013cb-eb07-4b6f-bd07-54380272392b,2025-04-16T00:00:00.000Z,independent,False,offline,Think Tech: Tools for Meeting Building Decarb Targets,True,,False,2025-04-15T21:00:00.000Z,America/New_York,1cgp32fi,usr-LhgZxaMGHd3eLae,public,False,{'has_access': False},-73.98500,40.74750,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.748441, 'longitude': -73.985664}"
evt-f5mmmqvdlYQ7itx,cal-YYACB1sICtMRlDS,https://images.lumacdn.com/event-covers/rx/0daad946-d75b-4f7c-9b9e-58e2cba0b26c.png,2025-04-16T01:30:00.000Z,independent,False,offline,Creator Economy NYC Mixer & Panel: Talking Creator Tools,True,,False,2025-04-15T22:30:00.000Z,America/New_York,7gxryvmx,usr-KRxMTEB4OwBKHeq,public,False,{'has_access': False},-73.98500,40.74000,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.739795, 'longitude': -73.984389}"
evt-ib8SIYp66r8wyFz,cal-vR9KDer3a9iEfUd,https://images.lumacdn.com/event-covers/sh/2cbbcbe6-2ddc-465b-ac6b-94d326fdd6f7.jpg,2025-04-18T01:30:00.000Z,independent,False,offline,105th NY Hardware Meetup,True,,True,2025-04-17T22:30:00.000Z,America/New_York,exb21kbi,usr-dqHTZ9lpWIjqBoj,public,False,{'has_access': False},-73.981851,40.771812,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': '1900 Broadway', 'country': 'United States', 'place_id': 'ChIJ9_m1b_VYwokR5ld40U-I8bc', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': '1900 Broadway, New York, NY 10023, USA', 'mode': 'shown'}",public,"{'latitude': 40.771812, 'longitude': -73.981851}"
evt-hIajHyJOqycz65A,cal-9kLEHtcHHG7GZi8,https://images.lumacdn.com/event-covers/89/9db8c07d-5e85-471b-9ada-e04ed7ed3284,2025-04-21T19:00:00.000Z,independent,False,offline,Flipping the Script On Investors: Reverse Pitches for NY Fintech Week Produced by RevTech Labs,True,,True,2025-04-21T17:30:00.000Z,America/New_York,glwl4evi,usr-4BVonZ4Zsrt56LM,public,False,{'has_access': False},-73.99000,40.74250,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.742484, 'longitude': -73.991221}"
evt-4dIIfCTJRgYWGAS,cal-1VimvHYSCVGhHuk,https://images.lumacdn.com/event-covers/wf/6ded4c1f-8e34-4ab7-bfdc-6aeb6afa557d.png,2025-04-22T00:30:00.000Z,independent,False,offline,NYC B2B: FinTech Founders & Operators Meetup,True,,True,2025-04-21T22:30:00.000Z,America/New_York,ufv9ap0k,usr-xiL5SGLre86uzMa,public,False,{'has_access': False},-73.99000,40.74500,"{'mode': 'obfuscated', 'city_state': 'New York, New York'}",guests-only,"{'latitude': 40.744272, 'longitude': -73.990762}"
evt-42L4vuECHbhUMI8,cal-i3MDCJ0wAt0A1QE,https://images.lumacdn.com/event-covers/ho/2c08f92d-ea51-45ac-9194-6a69e2ff206d,2025-04-24T00:00:00.000Z,independent,False,offline,Fintech Is Femme Leadership Summit 2025,True,,False,2025-04-23T16:00:00.000Z,America/New_York,fifleadershipsummit,usr-6JqATpfjrRQC0Ek,public,False,{'has_access': False},-73.989563,40.755749,"{'city': 'New York', 'type': 'google', 'region': 'New York', 'address': 'The Times Center', 'country': 'United States', 'place_id': 'ChIJY5Def6xZwokRTKAUrJPGNLE', 'city_state': 'New York, New York', 'description': '', 'country_code': 'US', 'full_address': 'The Times Center, 242 W 41st St, New York, NY 10036, USA', 'apple_maps_place_id': 'I109A18816034FA6F', 'mode': 'shown'}",public,"{'latitude': 40.755749, 'longitude': -73.989563}"
